latitude longitude arsenic censor depth_m year_made year_observed
26.0317 88.8396 1.2 0 22.6 1978 1999
25.9942 88.7463 1.6 0 22.6 1995 1999
25.9797 88.8067 1.5 0 12.2 1999 1999
25.9445 88.9561 22.8 0 23.5 1995 1999
25.9537 88.9135 3.4 0 18 1991 1999
25.9343 88.8476 14.5 0 39.6 1989 1999
25.9363 88.853 0.5 1 119.5 1995 1999
26.0242 89.0051 0.5 1 14.3 1998 1999
26.044 89.0193 0.5 1 32.6 1985 1999
26.0849 89.0386 0.5 1 14.3 1989 1999
26.0742 88.9553 0.6 0 22.3 1982 1999
26.114 88.8914 3.3 0 29 1987 1999
26.035 88.9379 2.1 0 7.9 1985 1999
25.9726 88.9689 0.7 0 34.4 1999 1999
25.9714 89.033 0.5 1 7.9 1978 1999
26.0243 89.0048 0.9 0 57.9 1984 1999
26 89 0.5 1 0 -1 1999
25.8756 88.9917 4.9 0 32.3 1985 1999
25.9076 89.0116 0.5 1 7.9 1978 1999
25.8766 89.0944 0.5 1 19.8 1996 1999
25.9022 89.0895 1.7 0 14 1975 1999
25.9224 89.0557 0.5 1 21 1990 1999
25.951 89.0272 0.5 1 23.8 1974 1999
25.9201 88.9945 0.5 1 13.4 1996 1999
26.2534 88.7444 0.5 1 22.6 1985 1999
26.1978 88.7296 33.8 0 21.9 1996 1999
26.054 88.7413 0.5 1 22.3 1995 1999
26.1178 88.7623 0.5 1 23.5 1980 1999
26.1222 88.7341 0.5 0 13.7 1993 1999
26.0895 88.6997 0.5 1 22.3 1995 1999
26.0475 88.6696 1 0 31.7 1975 1999
26.137 88.6998 0.5 1 18.3 1994 1999
26.2636 88.3919 1.2 0 16.2 1985 1999
26.2067 88.3641 0.5 1 19.8 1998 1999
26.2347 88.4087 0.5 1 19.8 1989 1999
26.2855 88.444 12.8 0 17.7 1990 1999
26.3209 88.4559 0.5 1 19.8 1995 1999
26.1936 88.5511 0.8 0 23.5 1990 1999
26.4936 88.3396 0.5 1 16.8 1995 1999
26.5673 88.3841 1.4 0 19.8 1997 1999
26.6332 88.4156 0.5 1 18 1997 1999
25.867 88.3585 0.5 1 16.8 1991 1999
25.7249 88.3939 0.5 1 19.2 1996 1999
25.7745 88.3681 0.5 0 20.7 1997 1999
25.8018 88.3375 0.5 1 16.8 1994 1999
25.8138 88.3443 0.5 1 18.3 1994 1999
25.8669 88.3584 3.9 0 32 1984 1999
25.8645 88.3072 0.5 1 14.3 1998 1999
25.868 88.4548 0.5 1 25.9 1987 1999
25.9145 88.3592 0.5 1 16.8 1990 1999
25.9332 88.3743 1.9 0 18.9 1994 1999
25.9043 88.2552 0.5 1 16.5 1995 1999
25.862 88.2913 0.5 1 22.6 1975 1999
25.8929 88.2732 0.5 1 20.7 1978 1999
25.9411 88.3182 0.5 1 22.3 1993 1999
25.9797 88.2658 0.5 1 21.9 1984 1999
26.0006 88.2029 0.5 1 17.7 1992 1999
25.8717 88.2262 0.5 1 18.9 1984 1999
26.0385 88.454 4.9 0 89.9 1994 1999
26.0694 88.4319 6.5 0 18.9 1977 1999
26.138 88.4231 0.5 1 18.9 1998 1999
26.1713 88.3953 0.5 1 26.8 1998 1999
26.0592 88.3587 5.7 0 22.3 1998 1999
26.0151 88.3351 1.4 0 21.9 1993 1999
26.0367 88.4242 0.5 1 18.9 1999 1999
25.125 89.2019 3.1 0 25.3 1996 1999
25.1835 89.2191 0.5 1 12.8 1995 1999
25.0465 89.2071 3.1 0 13.4 1997 1999
24.9996 89.1744 0.8 0 25.3 1996 1999
25.0396 89.1751 0.5 1 25.3 1998 1999
25.1054 89.2333 0.5 1 18.9 1995 1999
25.0509 89.1767 7.7 0 25.3 1997 1999
25.0638 89.1665 0.9 0 64 1984 1999
25.0337 89.0218 0.5 1 25.3 1998 1999
24.9949 89.0237 0.5 1 25.3 1998 1999
24.9626 89.0195 0.5 1 25.3 1997 1999
24.9224 89.0187 0.5 1 25.3 1991 1999
24.8843 89.0192 0.5 1 25.3 1995 1999
24.8984 89.0509 0.5 1 18.3 1997 1999
24.9404 89.058 0.7 0 25.3 1995 1999
25.1016 89.0237 0.5 1 49.4 1982 1999
25.0895 89.0633 1.6 0 25.3 1995 1999
25.1029 89.105 0.9 0 25.3 1994 1999
25.137 89.0315 0.5 1 25.3 1997 1999
25.047 89.0234 0.5 1 25.3 1998 1999
24.5484 91.3159 136 0 27.1 1998 1999
24.5645 91.2835 42.6 0 60 1988 1999
24.564 91.2797 72.6 0 21.3 1997 1999
24.5564 91.2613 4.9 0 64 1995 1999
24.5968 91.2738 18.9 0 67.1 1990 1999
24.5981 91.2786 14.2 0 67.1 1997 1999
24.4893 91.1905 16.4 0 67.1 1994 1999
25.0698 91.4765 10 0 79.2 1988 1999
25.0817 91.5135 15.7 0 54.9 1991 1999
25.0738 91.52 8.1 0 22.9 1975 1999
25.0502 91.5259 0.5 1 39.6 1975 1999
25.047 91.5601 204 0 53.3 1992 1999
25.0435 91.5682 53.4 0 106.7 1998 1999
25.0069 91.5629 145 0 50.6 1990 1999
24.7925 91.3544 94.1 0 132.3 1985 1999
24.7775 91.3811 59.1 0 119.5 1965 1999
24.7428 91.3956 57.5 0 137.2 1988 1999
24.7431 91.4057 54.8 0 146.3 1974 1999
24.7573 91.4126 55.6 0 121.9 1977 1999
24.8031 91.3338 78.2 0 127.1 1998 1999
24.7018 91.3344 57.2 0 114.3 1967 1999
24.7173 91.3051 70.6 0 114.3 1974 1999
24.7005 91.2761 61 0 109.7 1986 1999
24.6499 91.2738 49.1 0 109.7 1986 1999
24.672 91.2696 43 0 140.2 -1 1999
24.7334 91.2086 44.3 0 131.1 1994 1999
24.7338 90.7679 0.5 1 64 1992 1999
24.7255 90.8072 0.5 1 59.4 1995 1999
24.7012 90.7639 0.5 1 65.5 1995 1999
24.6633 90.7674 0.5 0 67.1 1985 1999
24.6238 90.7876 0.5 1 68.6 1976 1999
24.6619 90.7863 0.5 0 54.9 1999 1999
24.6595 90.8458 33.6 0 21.3 1999 1999
24.6197 90.8597 79.5 0 33.5 1997 1999
24.7182 90.9442 15.9 0 86.9 1980 1999
24.7232 90.9747 154 0 78 -1 1999
24.7198 91.0127 92.5 0 85.3 1994 1999
24.6683 90.9613 105 0 70.1 1995 1999
24.6317 90.9674 54.9 0 74.7 1996 1999
24.704 90.9279 67.7 0 82.6 1999 1999
24.738 90.8827 1.6 0 85.3 1994 1999
24.735 90.9456 216 0 105.2 1997 1999
24.7979 90.806 7.7 0 66.4 1995 1999
24.7641 90.8588 0.7 0 64 1983 1999
24.7701 90.8867 0.5 1 64.6 1989 1999
24.8115 90.86 0.5 1 64 1997 1999
24.8277 90.8583 0.5 1 65.5 1997 1999
24.8079 90.8818 0.5 1 67.1 1998 1999
24.8961 90.8837 0.5 1 72.2 1996 1999
24.8961 90.8837 21.6 0 20.1 1995 1999
24.8748 90.8652 0.5 1 69.8 1998 1999
24.913 90.9017 10.9 0 76.2 1987 1999
24.9148 90.9213 3.6 0 80.2 1989 1999
24.9277 90.9384 27.2 0 88.1 1992 1999
24.9424 90.8357 29.8 0 68.3 1995 1999
24.9834 90.8394 12.6 0 81.7 -1 1999
24.7076 91.082 135 0 77.1 1998 1999
24.7509 91.0838 125 0 78.6 1988 1999
24.6911 91.1408 44.8 0 118.3 1988 1999
24.6997 91.1754 34.7 0 0.6 -1 1999
24.671 91.1654 28.2 0 109.1 1996 1999
24.6572 91.0503 127 0 83.8 1992 1999
24.9825 90.1307 3.3 0 22.9 1997 1999
25.0051 90.1667 0.5 1 22.9 1983 1999
25.0055 90.2128 1 0 26.2 1962 1999
24.9694 90.1816 0.5 1 26.2 1995 1999
24.9478 90.2192 0.5 1 22.3 1998 1999
24.9182 90.2144 17.2 0 22.6 1995 1999
24.9065 90.1859 1.6 0 23.5 1979 1999
24.9214 90.1356 5.2 0 22.3 1977 1999
24.9531 90.1519 54.4 0 22.3 1997 1999
25.1043 90.0416 6.7 0 36 1997 1999
25.1402 90.0442 0.6 0 34.1 1997 1999
25.2006 90.0183 5.8 0 38.1 1996 1999
25.213 90.0091 0.5 1 38.1 1997 1999
25.1921 90.069 36 0 37.8 -1 1999
25.192 90.0672 19.9 0 10.7 1993 1999
25.22 90.0349 2.4 0 36.6 1994 1999
25.1896 90.1184 19 0 36.3 1997 1999
25.1531 90.0887 46.1 0 36.6 1998 1999
25.1474 89.9353 11.4 0 23.5 1984 1999
25.106 89.9278 99.5 0 23.5 1974 1999
25.0878 89.9651 168 0 34.1 1962 1999
25.131 89.9829 2.6 0 22.6 1990 1999
25.0832 90.0006 6.5 0 34.1 1992 1999
24.815 89.8228 0.9 0 18 1991 1999
24.8262 89.7993 0.5 1 18 1992 1999
24.8368 89.7539 8.2 0 22.6 1999 1999
24.8568 89.783 13.3 0 22.3 1997 1999
24.8964 89.7576 0.9 0 18 1997 1999
24.8969 89.7303 15.4 0 22.3 1996 1999
24.8954 89.72 0.9 0 7.6 1994 1999
24.9221 89.7138 0.5 1 18 1991 1999
24.9601 89.7407 12.1 0 18 1997 1999
24.9964 89.7485 0.5 1 18 1999 1999
24.9811 89.8319 8.2 0 23.8 1983 1999
25.0291 89.8226 0.8 0 22.3 1996 1999
25.0371 89.8271 4.7 0 31.7 1981 1999
24.998 89.8453 4.4 0 22.6 1999 1999
24.9579 89.8534 12.8 0 37.8 1972 1999
25.0744 89.7733 2.9 0 22.6 1986 1999
25.0732 89.774 1.3 0 12.2 1996 1999
25.059 89.7239 3.1 0 22.6 1993 1999
25.0381 89.8339 9.4 0 22.6 -1 1999
25.1349 89.8822 23.6 0 22.6 1999 1999
25.1823 89.8712 11.4 0 27.1 1996 1999
25.1903 89.828 0.6 0 18.9 1996 1999
25.2262 89.8616 0.5 1 18 1997 1999
25.2348 89.8859 113 0 26.8 1991 1999
25.2699 89.8703 17.3 0 22.6 1998 1999
25.2904 89.8344 98.7 0 22.6 1989 1999
25.224 89.8321 2.2 0 18 1990 1999
25.2738 89.8318 0.5 1 15.2 1985 1999
25.2943 89.793 0.5 1 13.7 1998 1999
25.2564 89.7845 6.5 0 22.9 1980 1999
24.8418 89.9697 0.5 1 43.3 1997 1999
24.8014 89.9856 0.5 1 49.4 1994 1999
24.9221 89.9445 0.5 1 18.3 1983 1999
24.8651 89.982 0.6 0 43.3 1997 1999
24.8714 90.0247 0.5 0 43.3 1997 1999
24.8365 90.0495 0.5 1 42.7 1995 1999
23.9723 90.7251 17 0 36.3 1983 1999
24.0382 90.7176 71.3 0 29 1979 1999
24.038 90.7178 5.1 0 12.8 1989 1999
24.0206 90.6728 43.9 0 24.4 1991 1999
24.0711 90.6934 48 0 53 1979 1999
24.0725 90.7386 0.7 0 51.2 1999 1999
24.0401 90.7374 42.2 0 26.8 1984 1999
24.0309 90.7498 1.9 0 40.2 1992 1999
24.0604 90.7937 0.9 0 46 1993 1999
24.0198 90.8095 0.5 1 34.4 1993 1999
23.9334 90.7146 0.5 1 79.2 1976 1999
23.9309 90.7372 20.5 0 40.5 1997 1999
23.9114 90.6579 0.5 1 22.9 1997 1999
23.8598 90.6192 0.5 1 49.7 1986 1999
23.8403 90.6696 0.5 1 10.7 1997 1999
23.8136 90.6704 84.6 0 22.3 1989 1999
23.8757 90.6665 1.3 0 38.7 1985 1999
23.8212 90.734 192 0 20.4 1991 1999
23.8889 90.8016 45.9 0 22.9 1986 1999
23.9808 90.7279 52.4 0 31.4 1994 1999
24.0658 90.8415 1.3 0 45.4 1997 1999
24.1246 90.8287 6.3 0 46.3 -1 1999
24.1292 90.8357 120 0 29 1998 1999
24.1537 90.8097 5.8 0 46.3 1991 1999
24.1549 90.7731 2.7 0 38.7 1997 1999
24.0912 90.8498 1.9 0 50 1975 1999
24.0634 90.8805 48.5 0 26.8 1974 1999
24.0676 90.9223 163 0 22.3 1995 1999
24.5046 89.144 2.8 0 31.7 1992 1999
24.486 89.0939 0.6 0 31.7 1995 1999
24.4557 89.0481 1 0 25.9 1998 1999
24.4418 89.0703 0.5 1 33.8 1998 1999
24.5329 89.1775 0.5 1 23.6 1987 1999
24.5496 89.1974 0.5 1 33.5 1991 1999
24.5565 89.2342 0.5 1 16.8 1996 1999
24.5591 89.2794 0.5 1 33.5 1999 1999
24.373 89.6363 55.8 0 23.5 1989 1999
24.3217 89.6498 3.2 0 17.1 1998 1999
24.3484 89.6606 4.4 0 21.9 1997 1999
24.3713 89.6885 62.2 0 22.6 1998 1999
24.4005 89.6536 92.5 0 22.6 1978 1999
24.4397 89.6168 12.8 0 22.6 1995 1999
24.399 89.6034 3.1 0 22.6 1994 1999
24.3629 89.6585 51.9 0 72.8 1992 1999
24.5132 89.5964 2.5 0 20.7 1993 1999
24.465 89.5967 46.8 0 23.8 1992 1999
24.5102 89.5233 28.7 0 21 1999 1999
24.2542 90.3413 8.5 0 59.4 1980 1999
24.5491 89.5055 0.5 1 30.2 1997 1999
24.4814 89.4628 13.1 0 21 1995 1999
24.5277 89.4339 0.5 1 20.1 1997 1999
24.4481 89.4834 0.5 1 20.1 1992 1999
24.4143 89.5096 50.1 0 21 1991 1999
24.4512 89.5452 14.2 0 21 1995 1999
24.15 89.588 81.8 0 25.9 1998 1999
24.134 89.5928 61.7 0 119.8 1991 1999
24.0887 89.639 187 0 25.9 1996 1999
24.1799 89.5915 39.9 0 12.8 1996 1999
24.1996 89.5608 26.8 0 22.9 1998 1999
24.2257 89.5768 50.1 0 22.9 1997 1999
24.2201 89.5931 195 0 22.9 1998 1999
24.222 89.6206 51.5 0 23.5 1997 1999
24.1661 89.6232 80.6 0 24.4 1994 1999
24.5936 89.6644 1.2 0 17.7 1993 1999
24.6141 89.6176 0.5 1 23.8 1995 1999
24.6491 89.642 52.6 0 17.1 1990 1999
24.6495 89.6417 63.6 0 18.3 1990 1999
24.6569 89.6445 384 0 14 1990 1999
24.6896 89.6275 4.4 0 23.5 1994 1999
24.6588 89.5496 11.9 0 18.9 1994 1999
24.7153 89.6943 0.7 0 20.1 1994 1999
24.6917 89.7034 0.5 1 20.4 1996 1999
24.6435 89.7212 0.5 1 17.7 1995 1999
24.6882 89.7813 1.3 0 14 1992 1999
24.5665 89.6371 39.4 0 22.6 1998 1999
24.5904 89.6436 118 0 14 1995 1999
24.4577 89.7058 2.1 0 15.2 1994 1999
24.4457 89.7149 23.1 0 82.3 1997 1999
24.4861 89.7039 12.1 0 18 1994 1999
24.5264 89.6875 2.4 0 22.6 1998 1999
24.4282 89.7053 4.5 0 18 1998 1999
24.3892 89.715 10.4 0 22.6 1998 1999
25.3319 89.5479 0.5 1 13.1 1992 1999
25.3892 89.5261 0.5 1 18.9 1995 1999
25.4116 89.5325 5.5 0 28.3 1999 1999
25.3941 89.5714 0.5 1 19.2 1984 1999
25.3759 89.5538 3.9 0 29.9 1987 1999
25.3272 89.5899 11.7 0 18.3 1986 1999
25.2494 89.5546 12 0 21 1999 1999
25.3063 89.5525 1.5 0 18 1987 1999
25.3248 89.5486 23.4 0 106.7 1986 1999
25.2984 89.4949 11.2 0 21 1994 1999
25.3302 89.4708 5.9 0 21 1999 1999
25.3348 89.5338 22 0 109.7 1986 1999
25.3307 89.5409 0.5 1 21 1992 1999
25.2719 89.3025 3.8 0 32 1995 1999
25.244 89.3111 10 0 33.5 -1 1999
25.2478 89.372 12.9 0 30.5 1998 1999
25.2823 89.3547 7.9 0 30.5 1995 1999
25.287 89.389 30.7 0 15.2 1995 1999
25.3135 89.4341 84 0 29.9 1996 1999
25.2539 89.4918 6.5 0 15.2 1996 1999
25.2409 89.5037 15.6 0 15.2 1992 1999
25.2551 89.4482 0.5 1 30.5 1995 1999
25.2829 89.356 18 0 106.7 1984 1999
25.1291 89.6257 0.5 1 12.2 1997 1999
25.184 89.6248 0.9 0 21 1992 1999
25.2063 89.6503 2.2 0 18 1980 1999
25.1904 89.5901 0.5 1 13.1 1992 1999
25.1903 89.5903 26.6 0 29.9 1998 1999
25.2559 89.5775 3 0 22.6 1997 1999
25.2953 89.5892 0.5 1 18 1993 1999
25.3178 89.601 3.5 0 18 1997 1999
25.5659 89.526 0.6 0 13.7 1998 1999
25.5659 89.526 7.2 0 18 1997 1999
25.5365 89.5545 3.4 0 22.6 1999 1999
25.4985 89.5957 8.8 0 21.9 1996 1999
25.4581 89.5959 2.2 0 21.9 1994 1999
25.4801 89.5568 8.8 0 22.9 1993 1999
25.5141 89.5168 0.5 1 18.9 1984 1999
25.5141 89.4846 33.6 0 18.9 1984 1999
25.5962 89.4541 708 0 19.8 1997 1999
25.5818 89.5172 18 0 19.8 1997 1999
25.7674 89.4235 2 0 19.2 1980 1999
25.7748 89.4453 5.8 0 18.9 1992 1999
25.7596 89.4491 9.5 0 11 1995 1999
25.7368 89.4399 4.6 0 29.3 1962 1999
25.7156 89.4715 5.9 0 13.4 1992 1999
25.7711 89.3946 2.1 0 14 1997 1999
25.7603 89.372 5.7 0 14 1998 1999
25.7651 89.3468 0.5 1 17.1 1991 1999
25.8067 89.3412 0.5 1 22.9 1996 1999
25.7624 89.313 0.5 1 19.8 1979 1999
25.8321 89.254 0.5 1 31.7 1998 1999
25.8001 89.3091 5.9 0 31.7 1998 1999
25.8588 89.2518 4.7 0 22.6 1991 1999
25.8546 89.2195 0.5 1 8.8 1999 1999
25.885 89.2001 1.2 0 22.6 1991 1999
25.8789 89.1596 0.5 1 12.2 1997 1999
25.9182 89.1606 7.8 0 22.9 1998 1999
25.9461 89.132 0.5 0 32 1997 1999
25.8665 89.1008 0.6 0 16.8 1997 1999
25.8267 89.1145 0.6 0 10.7 1993 1999
25.4159 89.3064 0.5 1 30.5 1997 1999
25.3491 89.3369 0.5 1 26.2 1992 1999
25.6918 88.972 0.5 1 29.9 1995 1999
25.4789 89.364 36 0 45.4 1998 1999
25.4789 89.364 7.7 0 19.8 1994 1999
25.484 89.3173 0.5 1 16.8 1980 1999
25.4973 89.2002 0.5 1 15.2 1992 1999
25.4744 89.2203 1.4 0 29.9 1996 1999
25.4307 89.2325 0.5 1 29.9 1997 1999
25.3339 89.2775 0.5 1 18.3 1980 1999
25.4088 89.3278 0.5 1 26.2 1989 1999
25.6568 89.4143 0.8 0 18 1996 1999
25.6581 89.4133 3.5 0 53.3 1985 1999
25.6124 89.4135 24.5 0 22.6 1996 1999
25.6163 89.4343 298 0 14 1976 1999
25.5972 89.4826 15.6 0 19.8 1998 1999
25.6433 89.4919 14.2 0 18 1994 1999
25.6719 89.5032 1.7 0 19.5 1979 1999
25.7018 89.4812 6.9 0 18 1998 1999
25.6995 89.4409 2.2 0 19.2 1979 1999
25.6992 89.3882 0.7 0 18 1992 1999
25.7049 89.3449 0.5 1 28.7 1992 1999
25.6651 89.3567 0.5 1 18 1994 1999
25.7599 88.4887 0.5 1 27.1 1994 1999
25.7253 88.4647 0.5 1 16.2 1975 1999
25.7885 88.4534 0.5 1 14.3 1990 1999
25.7895 88.4225 1.2 0 32.6 1988 1999
25.8389 88.4553 0.5 1 22.6 1994 1999
25.8383 88.4719 2.4 0 22.6 1998 1999
25.6566 88.6025 0.5 1 36 1997 1999
25.734 88.5974 0.5 1 46.3 1996 1999
25.6941 88.5639 0.5 1 33.5 1997 1999
25.717 88.5406 3.9 0 25.3 1997 1999
25.6952 88.4874 9.2 0 29.9 1997 1999
25.626 88.521 0.9 0 25.3 1995 1999
25.5643 88.537 0.5 1 26.2 1992 1999
25.6308 88.5471 0.5 1 39.6 1998 1999
25.9068 88.5924 0.5 1 28.3 1998 1999
25.9238 88.5546 0.5 1 18.9 1984 1999
25.9122 88.5345 50.9 0 23.5 1979 1999
25.9438 88.64 6.1 0 29.9 1995 1999
26.0203 88.6286 54.2 0 23.5 1984 1999
25.9989 88.6915 0.5 1 18.9 1988 1999
25.9197 88.7208 6 0 35.1 1994 1999
25.8964 88.6947 0.5 1 25 1993 1999
25.856 88.6497 0.5 1 12.2 1993 1999
25.5753 88.9407 0.5 1 25.3 1995 1999
25.5433 88.9526 0.5 1 28.3 1998 1999
25.5866 88.967 0.5 1 25.3 1995 1999
25.6107 88.9777 0.5 1 18.9 1994 1999
25.6943 88.9098 0.5 1 25.3 1998 1999
25.6689 88.9183 1.5 0 23.8 1989 1999
25.6631 88.8843 0.5 1 28 -1 1999
25.6602 88.8418 0.5 1 28 1999 1999
25.5315 88.9489 0.8 0 30.2 1997 1999
25.4418 88.9734 0.5 1 30.2 1997 1999
25.4588 88.9691 0.5 1 29.9 1998 1999
25.5079 88.8236 0.5 1 20.1 1992 1999
25.5001 88.9501 4.7 0 29.9 1995 1999
25.4235 88.8995 0.5 1 20.1 1998 1999
25.4622 88.9286 0.5 1 29.9 1998 1999
25.2559 89.2425 0.5 1 25.3 1992 1999
25.2748 89.24 0.5 1 28 1998 1999
25.2971 89.2149 0.5 1 28 1998 1999
25.322 89.1927 0.5 1 28.7 1998 1999
25.2614 89.1877 0.5 1 28.7 1994 1999
25.2451 89.2843 0.5 1 25 1992 1999
25.3048 89.0091 0.5 1 18.9 1978 1999
25.2766 89.0131 0.5 1 18.9 1994 1999
25.2793 89.1275 1.3 0 29 1994 1999
25.2802 89.0664 1 0 22.9 1998 1999
25.0546 88.7627 6.6 0 24.4 1994 1999
25.0806 88.792 0.5 1 24.4 1992 1999
25.0144 88.8027 0.5 1 25.9 1998 1999
25.0503 88.7465 0.5 1 29 1999 1999
25.0201 88.6885 0.5 1 35.1 1989 1999
25.0626 88.7328 3.2 0 34.4 1999 1999
25.0832 88.6853 1.3 0 34.4 1996 1999
25.0974 88.6924 0.5 1 34.4 1997 1999
25.1063 88.6311 0.5 1 81.4 1994 1999
25.1615 88.7711 0.5 1 34.4 1993 1999
25.174 88.7508 0.5 1 21 1998 1999
25.1208 88.7641 0.5 1 18.3 1996 1999
25.1305 88.783 0.5 1 31.7 1996 1999
25.1529 88.8292 0.5 1 34.4 1995 1999
25.0786 88.9325 0.5 1 34.1 1995 1999
25.1208 88.927 5.5 0 34.4 1995 1999
25.1394 88.8846 0.5 1 34.4 1990 1999
25.0584 88.8211 0.5 1 34.4 1992 1999
25.025 88.42 0.5 1 39.6 1994 1999
25.0306 88.5066 0.5 1 43.9 1985 1999
25.0048 88.4993 0.5 1 74.1 -1 1999
24.9509 88.4857 0.5 1 56.1 1998 1999
25.0202 88.579 0.5 1 64.9 1985 1999
25.0256 88.5944 0.5 1 41.1 1992 1999
24.7031 88.9273 0.5 1 29 1992 1999
24.6765 88.9317 0.6 0 29 1990 1999
24.7117 88.9184 0.6 0 27.1 1999 1999
24.7305 88.9369 0.5 1 26.8 1986 1999
24.7064 89.1043 1.1 0 19.8 1997 1999
24.7161 89.0865 0.5 1 27.4 1993 1999
24.7728 89.052 0.5 1 29 1993 1999
24.7388 88.9604 0.5 1 25.3 1990 1999
24.7425 88.6811 0.5 1 42.1 1995 1999
24.7042 88.65 9.1 0 34.4 1998 1999
24.6833 88.68 2.2 0 34.4 1992 1999
24.6992 88.7117 244 0 34.4 1996 1999
24.7692 88.7083 164 0 34.4 1996 1999
24.76 88.7167 2.4 0 34.4 1999 1999
24.8117 88.7683 14.2 0 33.5 1998 1999
24.7733 88.8 0.9 0 33.5 1998 1999
24.7183 88.775 4.7 0 34.4 1992 1999
25.1039 88.5713 0.5 1 59.4 1987 1999
25.0296 88.6054 0.7 0 42.7 1994 1999
25.0492 88.5857 0.5 1 43 1988 1999
